#id,Text,Label,STRENGTHS,WEAKNESSES,OPPORTUNITIES,THREATS
1966,"Revenue of the Company depicted a healthy growth trend. However, profitability of the Company exhibited an uneven trend at gross and net level but depicted an increasing trend at operating level. Gross profits margins remained uneven mainly on account of volatility in prices of raw materials with limited ability of the Company to pass on the price rise to its customers. The key raw materials include SS, MS, nickel, chromium scrap. These prices are governed by LME prices and the same have been volatile. Moreover, price of import of nickel and chromium increased in FY 2019 which burdened the material cost increase as percentage of revenue, thereby reducing gross margins.",2,0,1,0,0
1967,"Operating margins showed a gradual improvement, throughout the review period, as the capacity utilization increased, the Company was able to absorb its overhead cost. However, margins at net level remained erratic throughout the period under review owing to uneven tax provision. As informed, tax provision remained uneven owing to MAT (minimum alternate tax) claims availed by the Company and deferred tax. Accordingly, the return indicators are moderate during review period.",2,0,1,0,0
1968,Below is a snapshot of the profit margins and returns of the Company during the review period-,2,0,1,0,0
1969,"Hence, ability of the Company to further improve its profitability as it scales up level of operations remain critical.",2,0,1,0,0
1970,"The Company?s operations remained moderately working capital intensive as depicted from high inventory and trade receivables (on an average 84% of the total current assets). Also, the Company has a moderately high inventory of finished goods as it needs to stock diverse products resulting in high inventory holding. Also, the reduction in overall working capital cycle was partly funded through increased working capital debt which increased y-o-y in the past three years ended FY 2019.",2,0,1,0,0
1971,"This has led to low current ratio at 1.26 times and low quick ratio at 0.58 times as on FY 2019, indicating moderate liquidity profile. However, through increase in internal accruals, equity infusion, and working capital debt, the Company managed to improve its working capital cycle.",2,0,1,0,0
1972,"Going ahead, with increasing scale of operations, ability of the Company to improve its liquidity profile while prudently managing its working capital requirements remains critical.",2,0,1,0,0
1990,Declining revenue and weak profitability during the review period,2,0,1,0,0
1991,"The group?s revenue is generated from two main segments which includes voice services and data managed services. The group?s revenue marked a decline over a period of five years from around INR 19,900 crore to around INR 16,525 crore. Further, even on constant currency basis, topline of group marked registered a decline. The voice service segment, in line with the industry trend has depicted a de-growth y-o-y and its contribution has dipped from 38% in FY 2017 to around 23% in FY 2019. As indicated by management, the decline in voice service segment during FY 2019 was higher than anticipated (around 27% decline in FY 2019 against preceding year) owing to the operator consolidation and pricing pressure faced in the telecom industry impacting the scale and profitability. With decline in revenue in voice services segment, corresponding decline in EBITDA margin was around 3% which was lower on account of shift in traffic to more profitable locations and cost rationalize.",2,0,1,0,0
1992,"In case of data managed services segment, majority is derived from traditional data services and the balance from growth and innovation services. Although the data business grew by around 10.4% during FY 2019 against the preceding year despite industry headwinds, the traditional data services grew at a modest rate of 6% which has been majorly impacted because of operator consolidation because of which the group lost revenue and access cost went up significantly leading to pressure on margins. EBITDA margins for the segment were around 32%. The growth and innovation services contributed around 20% of the data services with losses at EBITDA levels because of upfront investment required for new projects.",2,0,1,0,0
1993,"Traditional services generally have fixed price contracts which limits pricing flexibility. Further with high depreciation owing to operations and maintenance capex for its infrastructure (as the group holds large asset base) undertaken by the group and high interest costs resulting from large debt levels, the profitability has remained weak with losses incurred during FY 2017 and FY 2018. The group although turned profitable at net level after tax in FY 2019, however, post extraordinary expense (loss on share in associates) accounted for in the books led to the group incurring net losses post extraordinary item in FY 2019.",2,0,1,0,0
1994,"The profitability of the group was also supported by non-operating income in the form of interest income, profit on sale of investments, liabilities and provisions written back and miscellaneous income (constituting around 1% to 4% of the revenue) over the review period and exclusion of same, the group would have incurred losses throughout the review period.",2,0,1,0,0
1995,"As indicated by the management, the focus of the group would remain on the growth and innovation services. As per Q1 FY 2020, the revenue in the growth service segment increased by around 29% (against Q1 FY 2019) and this segment turned profitable because of the cost rationalization measures taken by the group coupled with increase in revenue from these segments. Thus, it remains critical for the group to improve its revenue and profitability over the medium term.",2,0,1,0,0
1996,High debt levels and declining consolidated networth results in weak financial profile,2,0,1,0,0
1997,"The group incurred losses during the review period because of declining revenue, and high incidence of depreciation and interest cost. Further, exceptional and extraordinary expenses pertaining to provisioning made for contractual obligations, accidental damages and loss on share in associate entities led to net losses during the review period. This further resulted in y-o-y increase in retained losses and hence decline in total networth as well as tangible networth.",2,0,1,0,0
1998,"With declining total networth and y-o-y capex undertaken for its operations and maintenance activities, the group?s requirements for debt remained large (during FY 2019, capex of around INR1,800 crore was undertaken). The group had a consolidated debt of around INR 9,900 crore as on FY 2019 which increased by around 11% against the previous year. Decline in networth and increase in debt levels, led to deterioration in group?s capital structure. Further weak profitability also impacted the interest coverage ratio of the group which stood at 1.86 times during FY 2019.",2,0,1,0,0
1999,"In FY 2017, TCL had divested its investments in its South African subsidiary and data centre business, leading to cash inflow of around INR 3,300 crore. The divestment has helped reduce debt, owing to de-consolidation and also usage of proceeds towards debt reduction. However, in FY 2018, the debt equity (with equity considered as total networth) deteriorated due to continued net losses.",2,0,1,0,0
2000,"The cash accruals of the group stood at around INR 1,984 crore against which it had a repayment obligation of INR 1,300 crore during FY 2019. As informed, the group had refinanced its long term loans during FY 2018 and FY 2019 to the tune of USD 450 million and USD 190 million respectively (refinancing was in Tata Communications Netherland). Further, the group plans to refinance around USD 100 million (approx. INR 700 crore) of long-term debt during FY 2020.",2,0,1,0,0
2001,"As indicated, the group plans to undertake capex of around USD 250 million (around INR 1,700 crore) during FY 2020. Considering the current capex requirements and maturing debt obligations, the group is expected to resort to refinance its maturing debt as the possibility of raising equity funding is limited over the near term (although NCLT and MCA have approved the demerger of the surplus land). Hence it remains critical for the group to improve its profits while scaling up of operations, thereby lowering its dependence on debt.",2,0,1,0,0
2002,Increasing debt along with low cash flow generation from business impacting the liquidity profile,2,0,1,0,0
2003,"The group incurred losses at net levels during FY 2017 and FY 2018 on the back of declining revenue and depreciation, interest and provisional costs. This resulted in modest cash accruals generated by the Company which led to increased dependence on borrowings to fund its capex programmes as well as fund its working capital requirements. In FY 2017, TCL had divested its investments in its South African subsidiary and data centre business, leading to cash inflow of around INR 3,300 crore. The divestment has helped reduce debt, owing to de-consolidation and use of proceeds towards debt reduction.",2,0,1,0,0
2004,"However, the debt levels increased in FY 2018 and FY 2019 with incremental capex and working capital needs funded through loans on account of limited cash generated from the operations. The group generated net cash accruals of around INR 1,984 crore as which it has a maturing debt obligation of around INR 1,303 crore. However, given the current capex requirements for FY 2020 and increasing repayments due, there may be liquidity pressure and a need to refinancing the maturing debt obligation if the business is unable to generate healthy cash flows. Cash and bank balance was around INR 1,302 crore as on 31st March 2019 providing some cushion to its short term liquidity position.",2,0,1,0,0
2005,"With high maturing debt obligations and short-term borrowings, the current and quick ratios remained below 1 time throughout the review period. Although the group?s maturing obligations are expected to lower down for FY 2020, any further losses will impact the cash generation from business and lead to increased borrowings, resulting in weakening of liquidity. Hence it remains critical for the group to lower its debt levels and improve its liquidity position. Further, TCL is an integral part of the Tata group and support from the group in case of any contingencies will remain critical from rating perspective.",2,0,1,0,0
2029,"Though reducing, the Group derived ~41% (FY 2018: 43%) of its revenue from the telecom vertical in FY 2019, depicting sector concentration risk. The same was due to Group deriving around 97% of its FY 2013 consolidated revenue (before merger) from the telecom sector, primarily from Telecom Service Providers (TSPs). The increased focus of telecom service providers on upgradation of their network capabilities in the emerging markets, so as to support the strong growth expected in data based services, and that of telecom equipment manufacturers to provide robust cloud (platform based)/mobility solutions in the developed markets coupled with the fact that telecom companies have started outsourcing the network services to the IT companies as well (as evident from a large contract being bagged by Tech Mahindra for network carrier services) would enable the Group to increase its revenue from the existing telecom clients. The Group?s acquisition of LCC in FY 2014, gave them access to USD 40 billion network service market. LCC is the amongst the world?s largest independent global service providers of network engineering services to the telecommunication industry. However, maturity of mobile / telecom market in large developed markets like UK and declining ARPU (average revenue per user) in developing markets owing to stiff competition, leads to constant pressure on telecom service providers which in turn would bargain with vendors for cost of network management.",2,0,1,0,0
2030,"The management informed that the Group?s focus would continue to be in the telecom sector and the capabilities to offer end to end services in the telecom space gives the Group a competitive edge over its peers. The same in apparent in acquisition recent acquisitions like K-Vision, Dynacommerce and Altiostar which are all directed towards improving presence in the telecom sector. The main telecom clients of the Group are BT and a leading US Tier 1 Telco. Further, post-merger with Mahindra Satyam, Group has gained access to various other verticals and was successfully able to increase the proportion of revenue from these verticals by identifying & developing the niche capabilities, either organically (through innovation) or through mergers & acquisitions (as seen in the spree of acquisitions the Group made in the last five years).",2,0,1,0,0
2065,"The Company has been in the chemical business for more than ten decades. Although because of its long-standing presence, the Company has developed established relationship with customers resulting in repeat orders, its scale of operations remained moderate with revenue of around INR 231 crore registered during FY 2019. Further, as informed by the management, FY 2019 was an exceptional year and revenue is expected to be remain around INR 200 crore in FY 2020. The Company operates in a competitive environment having large numbers of organised and unorganised players. Moderate scale of operations limits its bargaining power with customers and suppliers subsequently resulting in lower economies of scale.",2,0,1,0,0
2066,"Thus, sustenance and further improvement in the topline remains critical over the near to medium term.",2,0,1,0,0
2067,Uneven profitability margins due to Susceptibility of revenue and profitability to volatility in material prices,2,0,1,0,0
2068,"Along with moderate scale of operations, the Company?s profitability margins have depicted uneven trend during the review period. The Company?s main raw materials are derivative of crude oil (include sulphur, benzene, ethanol and others), the prices of the same are determined by global demand & supply forces and remain volatile in nature. The cost of raw materials of the Company remained high during the review period and constituted, on an average, around 58% of the total revenue during the review period. Around 40% of the revenue of the Company is derived from commodity chemicals which is a spot business. Further, during FY 2019, cost of raw material consumed declined by around 6% which resulted in improvement in profitability margins. Thus, any adverse movements in the prices of raw materials could have an impact on the margins and topline of the Company, considering its limited flexibility to pass on the price hike owing to high competitive intensity.",2,0,1,0,0
2069,"As indicated by management, although the Company has pass through contracts for some of its products, there is time lag of a quarter which has had an impact on the profitability of the Company. Coupled with this, planned maintenance activity which needs to be undertaken every 15 months impacts the margins to an extent.",2,0,1,0,0
2070,"Albeit profitability during FY 2019 has depicted a substantial improvement driven by revenue growth and decline in cost, as informed it was an exceptional year and sustainability of such higher margins is not possible. Further, during H1FY 2020, the Company achieved operating profit margins and net profit margins of 18.24% & 11.62%, which is better than the margins achieved in FY 2017. Thus, sustenance of these profitability margins over the near to medium term remains critical.",2,0,1,0,0
2071,Regular maintenance requirement impacting the topline and margins,2,0,1,0,0
2072,"Apart from the regular capex undertaken by the Company, it also undertakes maintenance activity for its Roha unit (which is for manufacturing of chemicals) every 15 to 18 months. The activity requires complete shut-down of plant and hinders production during the period of maintenance. The activity was undertaken during the quarter of June 2017 and in Nov- Dec 2018 and it is planned for maintenance activity in the month of April 2020. Shut down of the production facilities for a period of 30 days has an impact on the topline and profitability of the Company as it was reflected in the FY 2018 financials. However, the Company has plans to set up multipurpose plant at Dahej location in next two years, so shutdown of production facilities at one location are not expected to have impact on the turnover and profitability of the Company in future years.",2,0,1,0,0
2103,Moderate profitability due to high competitive intensity in the industry,2,0,1,0,0
2104,"Over the years, Thermax has established itself as a prominent player in the heater and boiler segment to scale up to a revenue of more than INR 500,00,000 thousand. However, the Group has started functioning as a utilities project provider. This is a highly competitive industry with major players like BHEL Limited, B G R Energy Systems Ltd, G E Power India Ltd, Larsen & Toubro Ltd, Welspun Enterprises Ltd, etc. The Group therefore now operates in an industry with high competitive intensity in both domestic as well as international markets. Moreover, majority of the group?s business is tender based leading to pricing pressures arising for competitive bidding which has kept the profitability margins in check over the review period.",2,0,1,0,0
2105,"However, the group has maintained an adequate liquidity position through current investments and cash & bank balances (including both current and non-current fixed deposits) throughout the review period. These on an average form more than 20% of the total assets during the review period as shown in the table below.",2,0,1,0,0
2106,The moderate net margins along with high current investments and cash & bank balances have together led to moderate return indicators throughout the review.,2,0,1,0,0
2107,Financial performance remains exposed to bigger orders which comprise majority portion of annual revenue,2,0,1,0,0
2108,"Over the years, the Group?s annual financial performance has been regularly impacted by performance of a small number of projects. For example, in FY 2019, the gross profitability was impacted due to the group?s Danstoker deal in Denmark where the group incurred losses of ~INR 28-29 crore coupled with lower margin obtained in two of the deals in the power division. Altogether, despite the considerable increase in revenue in FY 2019 leading to absorption of fixed costs and economies of scale, the Group?s profitability during the year suffered at gross level due to only a few projects leading to net profitability improving only marginally. This suggests high dependence on a few projects to dictate the performance of the entire group.",2,0,1,0,0
2109,"Consolidated order booking for FY 2019 reduced by 11.7% to INR 5,633 crore when compared to INR 6,380 crore in FY 2018. Order booking in international markets accounted for over 35.2% of the consolidated figure at INR 1,984 crore as compared to INR 2,748 crore last year (43.4%), a decline of 27.8%. Further, as indicated, there is a slowdown in order booking of the Group in the last two quarter and given the slowdown in domestic market demand as well as consumption, the capacities of customers continue to remain underutilized leading lower possibility of orders for increased capacities. Moreover, even the global market is witnessing a slack in capacity building. This is expected to impact the order inflow further during the next one to two years. A slowdown in order booking directly impacts the expected revenue visibility in the current financial year.",2,0,1,0,0
2134,High collection period may put strain on liquidity,2,0,1,0,0
2135,"The Company?s business remains working capital intensive. Its high working capital requirement is reflected through high receivable cycle which was between 65-183 days in the last three years ending FY 2019. Since EPC contracts is the major revenue driver, the Company is required to keep retention money as per the tender terms which is about 30% of the total contract value. These are released post the successful completion of the project. Excluding retention, the receivables have fluctuated between 122-167 days. Further earnest money deposit of 1%, along with10% performance bank guarantee adds to the working capital requirement. As a result of changes in working capital, cash flows from operations too have fluctuated year on year.",2,0,1,0,0
2136,"High working capital intensity to some extent is offset by the payable days (includes material supplies and sub-contractors). Toyo-India sub-contracts the installation and civil work via back to back contracts entered with the subcontractors. Thus, inventory days remained minimal.",2,0,1,0,0
2137,"In addition, it receives mobilization advances on most of the contract, which helps it to manage its working capital requirement without significant debt. However, as receivables depend on milestone base achievement on certain contracts and most of them being long term contracts, managing high receivables is crucial as further stretch in the same or any cash flow mismatches owing to delay in execution of contract can strain the liquidity of the Company.",2,0,1,0,0
2138,Fluctuating revenue figures during the review period with high customer and project concentration risk,2,0,1,0,0
2139,"The revenue of Toyo-India has witnessed an uneven trend during the review period. It depicted a significant revenue growth of 121% during FY 2018. In FY 2019 the revenue slumped by 17.47% due to decline in revenue from work contracts from 1,909 crores in FY 2018 to 1,439 crores in FY 2019. One of the reasons of decline is due to aggregate amount of transaction price allocated to order backlog amounting to Rs 32,432,045 thousand. The Company expects to recognize revenue within the range of 55-60% of the order backing through FY 2020.",2,0,1,0,0
2140,"The Company bids for large projects and could take up 3-5 fertilizer projects in a year. In the last two years, it had a significant order book concentration towards Chambal Fertilizer and Chemicals Limited, which contributed to 50% and 90% of the total revenues for FY 2019 and FY 2018 respectively. In the current order book of about INR 4,376 crores, the Company has major order towards execution of contract for Hindustan Urvarak & Rasayan Limited (HURL) forming 60% of the total order book. Any delay in project execution can significantly affect topline and bottomline of the Company along with effect on cash flows.",2,0,1,0,0
2159,"Moderate capital structure and interest coverage ratio, though has improved during the review period",2,0,1,0,0
2160,"The Company?s gearing was highly leveraged as on 31st March 2017 at about 4 timesmainly due to transferring of the debt of Gammon India?s T&D business to TLL. Issue of fresh equity to the shareholdersand higher accretions to reserves augmented the networth and lowered the leverage in FY 2018. Gearing as on 31st March 2018 and 2019 stood at 1.57 times and 1.27 time respectively. The promoters brought in optionally fully convertible debentures (OFCDs) totalling INR 47.70 crore in FY17 and converted the same into equity in October, 2017. As indicated, the average cash credit utilization stood at 85-90% during FY 2019 indicating considerable reliance on short term debt to fund working capital. Cash credit utilization is further expected to increase with incremental growth. Interest coverage indicator stood moderate at about 2 times in the last two years ending FY 2019.",2,0,1,0,0
2161,"Nevertheless, with absence of debt funded capex plans, and aggressive repayment strategy employed by the Company, the management expects the gearing to reduce to below unity in the medium term. Also Company?s endeavour is to improve the interest coverage ratio to 3 times this year",2,0,1,0,0
2162,Large working capital requirements emanating from high collection cycle funded through increase in creditors,2,0,1,0,0
2163,"The Company has a working capital intensive business owing to the fact that while expenditure has to be incurred continuously (for paying employees, for procuring resources, etc.) for the execution of ongoing projects, the client is billed on a milestone basis (in accordance with the contract entered into with them) and thereafter the payment is received from them. The Company has significant reliance on extended credit from suppliers owing to large collection cycle which fluctuated between 113-216 days during the review period. Though significant improvement was witnessed in the Company?s working capital cycle on the back of decline in inventory levels, the gross current asset (days) stood high at over 200 days in the last two-year period FY 2019. Working capital cycle turned negative in FY 2019 due to high creditors.",2,0,1,0,0
2164,"The liquidity profile of the Company, although improved, stood moderate in FY 2018 and FY 2019. The net cash accruals improved year on year and were sufficient visa vis the maturing term loan obligations in FY 2019. Being working capital intensive, the cash flow from operations though positive has fluctuated in the last three-year review period with an increase in FY 2018 and decline in FY 2019. While TLL has been able to overcome its past liquidity issues, its ability to generate sustainable cash flows by timely execution of order book remains critical from credit perspective.",2,0,1,0,0
2165,"As informed by the management, the working capital cycle is expected to remain at around similar level going ahead. The Company operates in an industry plagued with elongated working capital operations and as apprised by the management, the Company has undertaken corrective measures such as bidding for only L/C backed projects, working closely only with certain state electricity boards etc. which to some extent mitigates the risk associated with high collection cycle.",2,0,1,0,0
2186,Moderate profitability marked by volatile raw material prices and high competitive intensity; although witnessed sharp improvement in FY 2019,2,0,1,0,0
2187,"The Company?s profitability levels have remained moderate during the review period due to volatility in the prices of raw material prices and high competitive intensity in its key export markets. The cotton prices are volatile in nature driven by numerous factors like monsoon, yield, government regulations. Furthermore, the Company undertakes stocking of cotton during the peak season which makes it vulnerable to price volatility risk. Margins at the gross level further stood strained owing to labour oriented operations with employee cost at ~ 12% average of the total revenue during the review period. Moreover, the Company has undertaken capital expansion for upgradation of capacity and facilities y-o-y however, the capacity utilization across the bath linen and bed linen segment stood at a moderate ~49% and ~63% respectively in FY 2019. Although the utilization levels increased in FY 2019 resulting in improvement in margins, with higher fixed costs sans full utilisation of upgraded capacities, operating margins remained under pressure. This also affected its return on investments which is reflected in return on capital employed (RoCE) of 12.33% during FY 2019. The Company?s return on tangible networth (RoNW) also stood moderate at 12.84% during the same period.",2,0,1,0,0
2188,"As per the Q1 FY 2020 financial highlights, the Company recorded 15.20% y-o-y growth in revenues when compared to Q1 FY 2019 while the EBITDA margins stood strong at 23.10%. The capacity utilization across all textile sub segments increased in Q1 FY 2020 apart from bed linen where the capacity utilization stood at 46% as against 63% in FY 2019.",2,0,1,0,0
2189,Elongated working capital cycle emanating from high inventory holding,2,0,1,0,0
2190,"The Company?s working capital cycle remained elongated primarily emanating from its high inventory days. The inventory holding days of the Company hovered in the range of 82 to 123 days during the review period due to seasonality of primary raw material. The Company stores raw materials from October to March (higher towards March) which is utilized for the next six months resulting in inflated inventory period at the year-end. Furthermore, with more than 50% revenue being generated from exports elongates the collection velocity. Ability of the Company to efficiently manage its working capital requirements remains critical as incremental working capital borrowings on account of major increase in its scale of operations may put stress on the liquidity position and could result in a mismatch of funds.",2,0,1,0,0
2212,Moderate profitability marked by trading nature of operations,2,0,1,0,0
2213,"The Group?s profitability levels have remained moderate during the review period largely driven by the trading nature of operations which has low value additions. In FY 2019, around 80 ? 85% of the revenue contribution was from trading segment. Margins of the Group at the gross level were further strained in FY 2019 due to significant increase in freight cost (stood at ~9% of the revenue in FY 2019) and cost of traded goods purchased (stood at ~77% of the total revenue during FY 2019). Profitability at the operating level stood moderate.",2,0,1,0,0
2214,Ability of the Group to pass on the price of traded goods and improve its profitability while increasing scale of operations remains important.,2,0,1,0,0
2236,Softening of profitability margins in FY2019 on account of volatility in prices of raw materials,2,0,1,0,0
2237,"During FY2019 the Company witnessed a sharp decline in gross profit margins which also had a drill down impact on margins at operating and net profit level. As the Company is engaged in the manufacturing of turbocharger and turbocharger components, its key raw material constitutes aluminum castings, ingots, etc. Considering the fact that the raw material consumed constitute on an average 62% of the revenue of the Company, any unfavorable movement in the prices of these commodities results into a negative impact on the margins of the Company. Prices of these commodities are influenced by demand-supply conditions in the market, international price trends, etc. which are beyond the control of the Company. Although, the Company procures, 85% of the total raw material requirement from group companies like Brakes India Limited and ABI showatech India Private Limited, however it is not protected against any adverse movement in the prices of these commodities.",2,0,1,0,0
2238,"The demand for automobiles being a discretionary spend is highly cyclical. Considering the recent slowdown witnessed by automobile manufacturers with lowest sales figure in nearly eight years, automobile showrooms are bearing a huge inventory which has hit car production too with many automobile makers applying brakes on their roll out. As a cascading effect, the auto component manufacturers are resorting to partial shutdown and temporary layoffs. As informed, this has impacted the Company with revenue declining around 5% and profits by 20% in first quarter of FY 2020. Therefore, any deterioration in the domestic economic environment due to rising domestic inflation, constant hike in fuel prices, weak industrial production, or a slowdown in the major international markets - a scenario witnessed in recent periods, could adversely affect the demand for automobiles and consequently for the products being manufactured by the Company.",2,0,1,0,0
2257,Working capital intensive nature of operations marked by stretched inventory days,2,0,1,0,0
2258,"The operations of the Company remained working intensive during the review period on account of high collection and inventory holding period. The inventory holding days hovered and stood high in the range of 65-190 days during the review period mainly due to the stocking of small forged valves on account of the cancellation of the order received from its ultimate parent company. Also, the steam traps business was transferred to the Company from its sister concern based out of United Kingdom with all the raw material stock, thereby increasing inventory levels. Further, the collection period stood high in the range of 79 to 124 days during the review period. As informed by the management, the debtors for more than 180 days are related to a single customer for which the Company has made bad debt provisions as well, however part payment has been received from the customer in FY 2018. Also, there were few delays in documentation procedures, resulting in delay in release of retention amount by the customers. The Company was able to manage the working capital requirements majorly through extended credit provided by suppliers along with advances from customers (which increased significantly in FY 2019), thereby reducing the dependency on external borrowings. Therefore, ability of the Company to manage the working capital requirements and cash flows with increase in scale of operations remains critical.",2,0,1,0,0
2259,Moderate profitability at operating and net level with losses incurred in FY 2015 and FY 2018,2,0,1,0,0
2260,"Profitability of the Company showed an uneven trend during the review period majorly influenced by movement in raw material cost and the inability of the Company to pass on price fluctuation to its customers. Profit margins at operating and net level moved in tandem with movement in gross level. Profitability at operating and net level remained moderate throughout the review period and the Company incurred losses at operating and net level in FY 2015 and FY 2018. Losses incurred by the Company at operating and net level in FY 2018 was mainly on account of sharp decline in gross margins coupled with increase in general and administration expenditure as a percentage of revenue. Moderate profitability has resulted in moderate return indicators. As informed, revenue and profitability in FY 2018 declined owing to delays in projects or cancellation of the same and backlogs. However, in FY 2019, both the measures improved owing to the Company opting for high margin projects.",2,0,1,0,0
2261,"As informed, the ultimate parent company through its V20 transformation plan intends to sharpen its focus on products and markets with greater margins. Thus, improvement in its profitability margins and in-turn its returns indicators through improved cost structure remain crucial.",2,0,1,0,0
2274,"Modest and uneven profitability margins, leading to low return indicators",2,0,1,0,0
2275,"The revenue of the Company depicted an uneven trend during the review period mainly due to change in business model and shift of major business related to sale of stainless steel wire was transferred to Precision Metals. Also, margins of the Company remained modest and depicted an uneven trend during the review period.",2,0,1,0,0
2276,"Profit margins of the Company were mainly impacted because of change in business model. The gross profitability of the Company dipped sharply in FY 2018 as the cost like power and fuel, salary cost and processing & labour charges failed to contract in proportion to the declining revenue. It improved substantially in FY 2019, as the increased revenue led to better absorption of cost coupled with the reduction in the cost of materials and finished goods consumed as a percentage of revenue. The operating margin moved in line with the gross profit margin. It dipped in FY 2018 impacted by the contracting gross margin coupled with under absorption of other overheads resulted in the Company suffering loss at operating level. It improved in FY 2019 due to improved gross margin coupled with reduction in general and administration cost (professional fees, repairs and maintenance, traveling and conveyance, vehicle charges and other general expenses). Net profit margins of the Company improved y-o-y and stayed higher than operating margins on account of non-operating income (mainly interest income and profit from partnership share in Precision Metals) and absence of interest cost. The Company had profits at the net level in FY 2018 despite loss at the operating level mainly due to receipt of refund of anti dumping duty.",2,0,1,0,0
2277,"Further, modest profitability has resulted in low returns. Return on Tangible networth and return on capital employed stood at 4.22% and 4.89% respectively in FY 2019. Therefore, the ability of the Company to improve its profitability margins and its return, while scaling its operations remain critical.",2,0,1,0,0
2278,"The Company?s operations are working capital intensive. This large requirement emanates from its elongated collection period. Further, inventory days has also depicted an increasing trend during the review period. Collection period increased from 73 days in FY 2017 to 320 days in FY 2018 and remained high at 258 days in FY 2019 mainly due to change in business model.",2,0,1,0,0
2279,"As now, the Company?s major revenue and receivables is from Precision Metals, payments are made by Precision Metals based on the requirement. The inventory days also increased to 41 days in FY 2019 from 26 days in FY 2017, however, it stood at moderate levels. Further, the high working capital requirement has been managed with the help of extended credit from suppliers; which stretched as high as 208 days as of FY 2019 as against 19 days in FY 2017. Thus, timely payment from Precision Metals is critical to manage the working capital operations and meet short term obligations.",2,0,1,0,0
2280,"Hence going forward, it would remain crucial for the Company to prudently manage its working capital requirement.",2,0,1,0,0
2301,Moderate liquidity profile marked by working capital intensive nature of the operations,2,0,1,0,0
2302,"The nature of operations of the Company is working capital intensive as reflected in working capital cycle of 82 days in FY 2019. Collection velocity of the Company stood high in the range of 92 to 112 days during the review period resulting in working capital operations. As on 31st March 2019, receivables and inventories accounted for ~72% of the total current assets thereby indicating significant amount of funds being blocked. Rise in working capital requirements resulted in incremental short-term borrowings. The Company enjoys a sanctioned line of INR 52 crores with the bank which remains fully utilized. The high outstanding balance as on 31st March 2019 is on account of cheque issued and not presented. Working capital intensive operation have resulted in moderate solvency ratios, as reflected with a current and quick ratio stood at 1.04 times and 0.79 times as on 31st March 2019 respectively. Continued trend of working capital intensity could pressurize the overall liquidity position of the Company and thereby reduce its financial flexibility. The working capital cycle is depicted in table below:",2,0,1,0,0
2303,Varying profitability trend with decline across all levels in FY 2019,2,0,1,0,0
2304,"Although the Company was able to generate steady revenue growth at ~10% and ~22% in FY 2018 and FY 2019 respectively, profit margins of the Company witnessed an uneven trend with decline across all levels in FY 2019. Decline in gross profit margins in FY 2019 was primarily driven by rise in cost of raw materials consumed which on an average constituted ~66% of the total revenue during the review period. As apprised, high volatility in the forex rate and the crude oil prices, led to the increase in raw material cost. However, with the current stabilization in the prices, the Company targets a EBITDA margin of around 14%. Cascading the effect of dip in gross profit margins, profitability at the operating and net level witnessed a dip. Dip in net profit margins was further strained in FY 2019 due to rise in expenses towards interest cost and tax provision. With decline in net profit margins, return indicators witnessed a decline as below:Moderate gearing level",2,0,1,0,0
2305,"The Company had a moderately leveraged capital structure during the review period, driven mainly by short- term borrowings. The Company has high working capital requirement which is primarily funded through working capital loans availed from banks. As a result of high working capital utilization and debt funded capital expenditure, its gearing ratio increased from 1.06 times as on 31st March 2018 to 1.41 times as on 31st March 2019. Further, the Company is expected to contract a high debt of around INR 70 crores in the near term towards set up of its new plant in Kolkata. This could result in further deterioration of gearing level until the unit starts running at optimum capacity level. Thus, maintenance of comfortable capital structure will remain important.",2,0,1,0,0
2333,Modest profitability and returns given the highly competitive industry,2,0,1,0,0
2334,"Despite year-on-year increase in the revenue, the Company?s profitability levels remained modest during the review period. Its gross profit margins declined year-on-year during the review period, from 8.14% in FY 2017 to 6.33% in FY 2018 and 4.64% in FY 2019. Increase in the cost of materials mainly driven by increase in steel prices has resulted in decline in the profitability at gross levels albeit offset to a large extent by other operating income which was mainly driven by sale of scrap and duty drawback. Further, given the intense competition in the automotive components industry, the Company has to sell its products at competitive prices.",2,0,1,0,0
2335,"Moreover, WIL sells majorly to OEMs which further results in low bargaining power and restraint to pass on the entire raw material price rise to its customers. As indicated by the management, the value addition undertaken in manufacturing accounts for around 20% to 25% which also results in modest profitability levels. Coupled with this, the Company has undertaken capital expenditure y-o-y basis, resulting in increased depreciation cost. WIL?s operating profits on an average stood to 5.50% during the review period. Modest margins have further translated into modest return indicators as reflected in return on tangible networth of 13.44% and RoCE of 16.63% during FY 2019. Thus, improvement in the profitability and returns remains critical over the near to medium term.",2,0,1,0,0
2336,Sectoral concentration combined with cyclical nature of automotive industry,2,0,1,0,0
2337,"The Company primarily operates in the auto components industry, which is dependent on the performance of the automobile sector. The demand for automobiles being a discretionary spend is highly cyclical. Therefore, deterioration in the domestic economic environment due to rising domestic inflation, demonetization, constant hike in fuel prices, weak industrial production, or a slowdown in the major international markets, could adversely affect the demand for automobiles and consequently products being manufactured by the Company, thereby affecting its revenue. Further, tractor and CV vehicle sales are impacted due to monsoon as well. The Company also sells to construction and mining companies which had slowed down with manufacturers shutting down capacities across the facilities.",2,0,1,0,0
2356,High proportion of commoditized services and competitive landscape leading to yoy drop in margins,2,0,1,0,0
